sales_id,date,store_id,product_id,customer_id,quantity,unit_price,discount,total_price
9731,2023-12-02,8,88,447,5,221.75,0.15,942.44
9732,2024-10-23,4,102,769,4,159.28,0.1,573.41
9733,2023-07-11,7,186,577,5,101.66,0,508.3
9734,2023-12-07,3,14,545,4,276.66,0,1106.64
9735,2023-09-30,3,64,241,1,266.38,0.05,253.06
9736,2023-12-26,5,197,979,2,192.67,0.1,346.81
9737,2024-08-09,7,155,273,5,412.28,0.15,1752.19
9738,2024-07-28,14,180,319,2,147.19,0.1,264.94
9739,2023-09-22,1,89,816,5,423.61,0,2118.05
9740,2025-06-13,6,113,569,4,194.47,0.05,738.99
9741,2023-07-10,20,73,487,2,494.92,0.1,890.86
9742,2024-12-27,19,101,608,5,29.55,0.05,140.36
9743,2023-07-17,18,100,228,3,231.03,0.1,623.78
9744,2024-05-13,13,62,615,5,178.11,0,890.55
9745,2025-01-07,6,41,586,4,25.89,0.15,88.03
9746,2025-02-26,15,59,729,2,297.46,0.15,505.68
9747,2025-03-03,18,135,945,1,197.11,0.05,187.25
9748,2024-03-08,3,147,398,2,107.22,0.1,193.0
9749,2023-08-18,1,152,404,5,212.66,0.05,1010.13
9750,2024-03-28,15,188,864,5,351.08,0.15,1492.09
9751,2024-04-04,19,173,906,1,483.66,0.1,435.29
9752,2024-05-17,18,98,68,4,391.58,0.1,1409.69
9753,2025-06-10,2,171,621,1,328.0,0,328.0
9754,2023-12-17,10,92,239,4,184.75,0.05,702.05
9755,2024-03-11,12,163,244,1,432.02,0.05,410.42
9756,2025-04-12,4,88,296,4,221.75,0.15,753.95
9757,2024-01-05,6,49,321,2,52.9,0.05,100.51
9758,2025-06-12,9,85,66,3,124.6,0.1,336.42
9759,2023-08-25,2,128,496,5,232.73,0,1163.65
9760,2024-06-16,3,199,258,4,289.74,0,1158.96
9761,2025-03-26,5,164,407,4,195.94,0,783.76
9762,2023-10-08,17,38,763,2,368.65,0.05,700.43
9763,2024-10-26,13,6,36,3,109.65,0.1,296.06
9764,2025-03-13,6,27,125,1,330.89,0.15,281.26
9765,2024-05-16,17,82,273,1,176.45,0,176.45
9766,2024-06-07,4,118,707,2,155.02,0,310.04
9767,2024-10-25,9,67,132,2,188.62,0,377.24
9768,2023-12-10,19,110,190,2,56.18,0.1,101.12
9769,2024-04-10,16,181,280,2,134.38,0,268.76
9770,2024-07-03,16,133,25,2,144.29,0.15,245.29
9771,2023-10-18,15,113,961,4,194.47,0,777.88
9772,2025-03-21,14,142,79,4,135.44,0.15,460.5
9773,2023-12-28,2,125,331,2,483.29,0.05,918.25
9774,2024-11-25,18,49,986,5,52.9,0.1,238.05
9775,2024-04-21,7,109,52,2,38.36,0.1,69.05
9776,2024-09-15,11,70,514,5,45.21,0,226.05
9777,2023-10-06,11,79,480,3,118.16,0.05,336.76
9778,2024-07-28,8,199,102,5,289.74,0.15,1231.39
9779,2024-03-21,3,103,505,5,127.05,0.05,603.49
9780,2024-04-04,14,187,474,1,219.73,0.15,186.77
9781,2024-12-09,12,113,567,3,194.47,0.1,525.07
9782,2023-09-30,15,179,934,5,189.16,0.1,851.22
9783,2023-09-07,7,36,679,1,470.68,0.1,423.61
9784,2023-11-18,1,17,8,5,356.31,0.05,1692.47
9785,2025-03-25,10,190,52,5,311.88,0.05,1481.43
9786,2025-06-09,13,190,955,2,311.88,0.05,592.57
9787,2025-06-06,12,162,515,1,74.64,0.15,63.44
9788,2024-04-02,17,51,789,3,452.52,0,1357.56
9789,2025-06-11,6,132,252,4,314.61,0.15,1069.67
9790,2023-12-21,17,55,438,4,71.43,0.05,271.43
9791,2024-09-14,18,133,198,4,144.29,0,577.16
9792,2025-01-06,14,111,551,1,214.88,0.05,204.14
9793,2025-06-17,15,12,5,5,240.49,0.15,1022.08
9794,2024-08-03,4,129,286,2,356.99,0.1,642.58
9795,2025-02-15,15,97,755,1,173.52,0.05,164.84
9796,2025-01-25,4,140,338,3,105.09,0,315.27
9797,2024-05-02,12,34,477,5,86.5,0.1,389.25
9798,2023-07-01,1,68,499,5,485.01,0.05,2303.8
9799,2023-08-10,7,80,807,4,403.71,0.15,1372.61
9800,2024-01-14,16,157,928,3,117.17,0.05,333.93
9801,2023-10-29,11,18,918,5,101.58,0.15,431.71
9802,2025-06-05,12,51,812,1,452.52,0.15,384.64
9803,2023-07-22,1,162,617,2,74.64,0.1,134.35
9804,2025-05-29,20,123,480,5,189.74,0.1,853.83
9805,2023-07-23,9,73,644,1,494.92,0.15,420.68
9806,2024-12-08,15,191,737,5,212.28,0.15,902.19
9807,2024-04-29,20,194,908,2,97.18,0,194.36
9808,2023-11-02,5,82,208,1,176.45,0.05,167.63
9809,2025-05-20,3,192,440,2,465.39,0.05,884.24
9810,2024-06-30,2,106,41,1,448.21,0.15,380.98
9811,2024-10-03,18,44,136,5,440.85,0.05,2094.04
9812,2024-06-29,6,114,743,3,163.26,0.05,465.29
9813,2023-10-09,10,192,843,1,465.39,0,465.39
9814,2025-06-21,1,77,8,5,373.36,0.05,1773.46
9815,2024-10-05,18,190,410,3,311.88,0.1,842.08
9816,2023-11-08,3,25,901,4,185.61,0.1,668.2
9817,2023-11-03,1,30,222,5,426.81,0.05,2027.35
9818,2025-05-18,3,16,781,5,95.49,0.1,429.7
9819,2024-12-05,4,10,645,5,196.75,0,983.75
9820,2023-11-15,3,160,981,3,288.5,0.05,822.22
9821,2025-01-09,8,181,765,4,134.38,0,537.52
9822,2024-07-08,20,49,1,1,52.9,0,52.9
9823,2025-04-20,7,5,979,4,153.29,0.1,551.84
9824,2024-05-23,20,166,613,1,62.74,0.15,53.33
9825,2024-09-21,7,84,169,1,178.66,0.05,169.73
9826,2023-07-08,15,121,149,5,166.94,0.1,751.23
9827,2025-06-11,16,31,19,4,438.85,0,1755.4
9828,2024-10-03,6,137,999,3,215.97,0.05,615.51
9829,2024-04-02,13,103,324,2,127.05,0.05,241.39
9830,2025-03-23,14,114,151,3,163.26,0.05,465.29
9831,2024-12-01,14,78,828,3,138.76,0.15,353.84
9832,2023-10-12,3,160,90,2,288.5,0,577.0
9833,2023-12-10,17,92,921,4,184.75,0.1,665.1
9834,2024-06-28,5,74,625,5,99.16,0.1,446.22
9835,2023-11-26,17,57,264,4,408.62,0.05,1552.76
9836,2024-01-20,3,118,683,3,155.02,0.15,395.3
9837,2024-04-11,4,165,763,4,17.55,0,70.2
9838,2024-03-31,7,178,25,1,400.14,0.05,380.13
9839,2025-06-06,18,139,136,1,243.05,0.05,230.9
9840,2023-09-11,16,17,126,4,356.31,0.15,1211.45
9841,2025-05-19,16,123,979,1,189.74,0,189.74
9842,2024-03-22,18,58,306,3,356.71,0.05,1016.62
9843,2024-07-09,13,188,14,5,351.08,0.05,1667.63
9844,2025-06-19,9,156,211,5,344.33,0.1,1549.48
9845,2025-05-31,14,185,569,2,401.44,0.1,722.59
9846,2025-01-12,7,31,345,5,438.85,0.1,1974.83
9847,2024-03-18,9,131,373,5,333.81,0,1669.05
9848,2025-03-06,10,156,408,1,344.33,0.15,292.68
9849,2024-10-02,3,187,769,3,219.73,0.1,593.27
9850,2024-05-09,2,178,26,2,400.14,0.1,720.25
9851,2025-05-04,6,194,689,5,97.18,0.15,413.02
9852,2023-11-17,15,127,710,2,53.32,0.15,90.64
9853,2023-08-12,7,176,154,2,140.84,0.15,239.43
9854,2023-12-29,19,194,277,1,97.18,0.05,92.32
9855,2024-10-05,3,1,209,3,137.79,0.1,372.03
9856,2023-10-25,17,175,163,3,67.51,0,202.53
9857,2025-05-08,14,35,239,2,131.83,0,263.66
9858,2024-09-08,12,55,293,1,71.43,0,71.43
9859,2025-02-05,17,75,653,2,391.39,0.1,704.5
9860,2023-10-20,6,97,795,1,173.52,0,173.52
9861,2025-02-01,13,128,968,5,232.73,0.1,1047.28
9862,2025-01-13,19,156,77,3,344.33,0.05,981.34
9863,2024-09-09,13,162,730,4,74.64,0.05,283.63
9864,2024-06-21,5,98,126,2,391.58,0.05,744.0
9865,2023-08-03,1,136,233,2,19.05,0.1,34.29
9866,2025-03-14,14,50,804,1,453.05,0.05,430.4
9867,2025-05-30,20,33,717,1,109.68,0.05,104.2
9868,2024-10-12,5,2,846,2,378.38,0.15,643.25
9869,2023-12-18,7,140,209,3,105.09,0,315.27
9870,2024-06-20,15,16,704,2,95.49,0.1,171.88
9871,2024-04-17,5,137,88,3,215.97,0,647.91
9872,2024-11-06,2,12,971,5,240.49,0,1202.45
9873,2024-09-16,18,108,907,1,476.17,0.15,404.74
9874,2023-10-03,14,152,712,2,212.66,0.15,361.52
9875,2023-12-12,6,38,748,5,368.65,0,1843.25
9876,2023-11-28,10,89,776,1,423.61,0.15,360.07
9877,2024-03-08,13,82,936,2,176.45,0,352.9
9878,2025-06-07,6,176,442,1,140.84,0.15,119.71
9879,2023-12-08,13,129,398,1,356.99,0.1,321.29
9880,2023-10-29,14,141,996,3,431.62,0.05,1230.12
9881,2024-01-01,5,7,53,5,93.61,0.05,444.65
9882,2025-01-11,5,128,18,3,232.73,0.15,593.46
9883,2024-12-04,16,84,409,4,178.66,0.1,643.18
9884,2024-04-22,12,85,479,1,124.6,0.05,118.37
9885,2024-10-20,2,31,515,5,438.85,0,2194.25
9886,2024-03-22,19,36,527,1,470.68,0.15,400.08
9887,2025-03-13,13,189,19,1,66.66,0.1,59.99
9888,2024-10-03,7,97,98,3,173.52,0.05,494.53
9889,2025-05-01,8,31,69,2,438.85,0,877.7
9890,2023-11-03,5,74,810,1,99.16,0.05,94.2
9891,2024-09-07,11,49,760,2,52.9,0.15,89.93
9892,2024-09-28,8,45,481,3,93.87,0,281.61
9893,2024-06-29,16,72,797,5,388.57,0.1,1748.57
9894,2023-07-26,17,97,144,2,173.52,0,347.04
9895,2025-01-05,9,164,976,1,195.94,0.15,166.55
9896,2024-02-17,6,116,477,2,410.1,0.1,738.18
9897,2023-10-29,10,146,676,1,309.57,0.1,278.61
9898,2024-06-11,16,91,112,5,364.43,0.05,1731.04
9899,2023-09-18,19,77,582,3,373.36,0.05,1064.08
9900,2023-06-24,13,59,967,1,297.46,0.05,282.59
9901,2024-09-30,1,171,551,2,328.0,0.15,557.6
9902,2024-05-15,20,113,979,5,194.47,0,972.35
9903,2024-03-25,20,139,4,2,243.05,0,486.1
9904,2023-12-19,10,94,758,3,49.48,0.05,141.02
9905,2025-01-31,15,107,772,2,168.54,0,337.08
9906,2025-02-28,13,19,960,4,382.41,0.1,1376.68
9907,2025-05-23,5,152,83,2,212.66,0.05,404.05
9908,2025-06-02,13,123,217,3,189.74,0.15,483.84
9909,2024-01-16,11,54,506,3,377.75,0.1,1019.93
9910,2023-11-20,19,177,157,4,316.28,0.05,1201.86
9911,2024-02-05,20,126,26,2,494.59,0.15,840.8
9912,2023-12-26,18,19,925,5,382.41,0.1,1720.85
9913,2023-09-22,15,23,900,4,325.25,0,1301.0
9914,2024-09-21,10,177,170,5,316.28,0.05,1502.33
9915,2025-01-15,8,17,588,1,356.31,0.05,338.49
9916,2025-02-23,9,182,954,5,267.5,0,1337.5
9917,2024-07-31,3,100,6,4,231.03,0.1,831.71
9918,2023-09-04,12,194,508,1,97.18,0.05,92.32
9919,2025-01-31,16,7,277,1,93.61,0.15,79.57
9920,2024-09-24,7,36,513,4,470.68,0.05,1788.58
9921,2023-08-12,12,117,939,4,468.93,0.05,1781.93
9922,2025-03-28,6,73,35,2,494.92,0.15,841.36
9923,2023-08-28,12,9,452,4,200.4,0,801.6
9924,2025-03-29,14,71,569,3,353.51,0.05,1007.5
9925,2023-10-16,18,4,644,1,323.22,0.05,307.06
9926,2024-01-10,15,29,846,2,81.66,0,163.32
9927,2023-07-11,1,120,812,5,85.14,0.15,361.84
9928,2025-04-04,2,138,382,1,122.8,0,122.8
9929,2024-06-30,13,61,647,4,215.1,0.05,817.38
9930,2023-09-28,15,94,759,2,49.48,0.1,89.06
9931,2024-04-05,20,167,177,4,298.65,0.05,1134.87
9932,2024-09-05,2,66,304,1,49.8,0.05,47.31
9933,2024-09-10,9,125,789,3,483.29,0.1,1304.88
9934,2023-09-11,19,187,798,1,219.73,0,219.73
9935,2024-12-03,9,94,57,5,49.48,0,247.4
9936,2023-08-11,1,64,665,3,266.38,0.1,719.23
9937,2023-08-30,8,70,606,1,45.21,0,45.21
9938,2023-09-22,3,5,805,3,153.29,0.05,436.88
9939,2023-06-25,5,161,113,4,22.42,0,89.68
9940,2024-02-25,2,151,627,5,299.38,0.1,1347.21
9941,2024-09-30,8,35,15,3,131.83,0.1,355.94
9942,2024-04-30,6,111,445,3,214.88,0,644.64
9943,2024-09-25,6,170,852,2,484.57,0.15,823.77
9944,2024-10-09,6,81,127,2,309.89,0.1,557.8
9945,2024-11-29,19,9,856,3,200.4,0.15,511.02
9946,2025-01-16,3,33,93,4,109.68,0.05,416.78
9947,2025-05-27,18,11,306,5,239.7,0.05,1138.58
9948,2024-09-23,13,18,704,3,101.58,0.1,274.27
9949,2025-05-16,11,120,67,4,85.14,0.1,306.5
9950,2024-08-11,18,81,909,3,309.89,0,929.67
9951,2024-03-02,11,143,41,3,12.41,0,37.23
9952,2024-11-28,20,64,972,1,266.38,0.05,253.06
9953,2025-04-04,18,128,50,2,232.73,0.05,442.19
9954,2024-03-27,15,128,751,4,232.73,0.05,884.37
9955,2023-11-19,19,180,535,3,147.19,0.15,375.33
9956,2023-09-23,16,121,918,5,166.94,0.15,709.5
9957,2023-07-01,5,167,66,2,298.65,0.15,507.7
9958,2025-02-24,2,41,139,1,25.89,0,25.89
9959,2023-11-02,11,139,134,4,243.05,0.15,826.37
9960,2023-09-28,19,62,412,1,178.11,0,178.11
9961,2024-10-16,5,101,672,3,29.55,0.05,84.22
9962,2023-09-20,9,135,358,1,197.11,0.05,187.25
9963,2024-07-01,15,70,305,3,45.21,0,135.63
9964,2025-04-25,18,130,38,3,115.21,0,345.63
9965,2024-12-09,9,29,421,4,81.66,0.05,310.31
9966,2023-08-15,10,161,275,5,22.42,0.15,95.29
9967,2024-08-08,5,94,692,3,49.48,0.15,126.17
9968,2025-01-11,3,113,403,1,194.47,0.05,184.75
9969,2025-02-04,18,86,124,2,250.11,0,500.22
9970,2024-01-11,6,13,690,5,171.52,0.1,771.84
9971,2025-05-31,10,163,926,2,432.02,0.1,777.64
9972,2025-02-14,7,176,527,2,140.84,0.05,267.6
9973,2023-08-08,14,35,81,4,131.83,0.1,474.59
9974,2024-05-04,2,77,986,4,373.36,0.05,1418.77
9975,2023-07-21,18,161,167,5,22.42,0.1,100.89
9976,2023-11-04,11,77,475,1,373.36,0.05,354.69
9977,2024-11-21,11,70,841,5,45.21,0.1,203.45
9978,2025-06-10,13,182,728,3,267.5,0.15,682.12
9979,2023-08-04,18,96,357,5,108.38,0.15,460.61
9980,2025-03-01,20,54,134,5,377.75,0.1,1699.88
9981,2024-09-21,5,119,494,5,324.08,0.15,1377.34
9982,2025-01-12,11,54,686,4,377.75,0.1,1359.9
9983,2025-05-26,9,60,532,4,487.04,0,1948.16
9984,2023-08-23,3,78,532,4,138.76,0.05,527.29
9985,2024-05-19,10,75,956,2,391.39,0.15,665.36
9986,2024-06-25,11,108,1,4,476.17,0.05,1809.45
9987,2024-04-30,8,112,417,5,123.87,0.05,588.38
9988,2024-11-10,6,181,178,1,134.38,0.15,114.22
9989,2024-04-15,11,189,836,1,66.66,0.1,59.99
9990,2023-09-16,9,159,690,3,290.17,0.15,739.93
9991,2025-03-19,15,144,565,3,275.3,0.1,743.31
9992,2023-10-13,13,158,437,5,64.52,0,322.6
9993,2024-05-23,18,159,784,1,290.17,0.1,261.15
9994,2024-04-06,6,77,412,2,373.36,0.1,672.05
9995,2024-03-07,10,99,436,4,145.92,0.15,496.13
9996,2023-07-25,11,178,894,4,400.14,0,1600.56
9997,2024-06-09,18,10,488,4,196.75,0.1,708.3
9998,2024-10-02,12,93,678,4,65.24,0.1,234.86
9999,2024-05-18,9,18,386,2,101.58,0.1,182.84
10000,2025-05-28,17,155,776,4,412.28,0.05,1566.66
10001,2024-01-06,7,135,319,2,197.11,0.15,335.09
10002,2024-08-13,14,59,526,2,297.46,0.1,535.43
10003,2024-09-08,13,126,335,3,494.59,0,1483.77
10004,2023-10-05,17,17,481,4,356.31,0.15,1211.45
10005,2024-10-21,2,26,216,1,250.72,0.05,238.18
10006,2023-10-29,10,75,374,5,391.39,0.1,1761.25
10007,2023-08-23,1,85,407,2,124.6,0.1,224.28
10008,2024-06-07,11,49,91,5,52.9,0.1,238.05
10009,2023-09-11,2,14,825,1,276.66,0.15,235.16
10010,2024-02-24,10,130,54,4,115.21,0.05,437.8
10011,2024-12-26,15,39,683,4,420.7,0.15,1430.38
10012,2023-12-06,5,77,590,2,373.36,0.15,634.71
10013,2025-03-30,10,143,933,4,12.41,0.05,47.16
10014,2023-10-31,6,84,618,4,178.66,0.05,678.91
10015,2024-05-12,19,29,23,4,81.66,0.15,277.64
10016,2023-12-19,8,39,737,3,420.7,0.1,1135.89
10017,2024-11-24,1,172,694,2,322.56,0.1,580.61
10018,2024-06-18,14,53,330,1,448.48,0.1,403.63
10019,2023-11-02,20,77,43,2,373.36,0,746.72
10020,2024-03-01,8,58,7,5,356.71,0.05,1694.37
10021,2024-04-21,6,70,429,5,45.21,0.1,203.45
10022,2024-06-20,19,121,315,3,166.94,0.1,450.74
10023,2024-02-20,16,143,784,1,12.41,0.1,11.17
10024,2024-10-07,2,170,814,4,484.57,0.05,1841.37
10025,2024-04-07,14,20,498,4,462.35,0.05,1756.93
10026,2025-01-01,4,78,468,1,138.76,0.05,131.82
10027,2023-08-07,7,161,201,3,22.42,0,67.26
10028,2024-08-26,3,67,410,3,188.62,0.15,480.98
10029,2023-08-21,2,71,653,4,353.51,0.15,1201.93
10030,2024-11-08,4,36,695,5,470.68,0.15,2000.39
10031,2024-10-09,18,86,560,5,250.11,0.05,1188.02
10032,2024-02-21,18,65,470,1,445.56,0.05,423.28
10033,2024-06-01,20,167,889,2,298.65,0.1,537.57
10034,2024-11-14,16,54,400,5,377.75,0,1888.75
10035,2025-02-12,3,19,944,5,382.41,0.15,1625.24
10036,2024-10-26,19,150,615,1,435.47,0.05,413.7
10037,2024-01-10,4,165,304,1,17.55,0.05,16.67
10038,2023-12-03,9,175,624,3,67.51,0,202.53
10039,2023-09-15,6,181,689,5,134.38,0,671.9
10040,2025-03-25,15,146,77,1,309.57,0,309.57
10041,2025-05-05,3,29,600,4,81.66,0.15,277.64
10042,2024-02-25,11,62,101,2,178.11,0.05,338.41
10043,2024-07-24,2,109,357,4,38.36,0.05,145.77
10044,2024-12-26,12,55,825,4,71.43,0.05,271.43
10045,2025-04-24,20,25,625,3,185.61,0.15,473.31
10046,2024-03-25,17,152,529,1,212.66,0.15,180.76
10047,2025-05-10,8,165,618,2,17.55,0.1,31.59
10048,2025-06-17,2,102,141,3,159.28,0,477.84
10049,2025-04-01,7,68,296,2,485.01,0,970.02
10050,2024-11-10,5,103,367,3,127.05,0.15,323.98
10051,2025-03-01,20,192,894,2,465.39,0.05,884.24
10052,2025-05-12,15,118,214,1,155.02,0.05,147.27
10053,2025-06-15,3,172,768,1,322.56,0.15,274.18
10054,2025-03-25,17,167,648,5,298.65,0,1493.25
10055,2024-01-21,20,35,174,5,131.83,0.1,593.24
10056,2024-09-09,12,133,554,4,144.29,0,577.16
10057,2024-03-21,16,81,171,3,309.89,0.15,790.22
10058,2024-09-04,1,122,634,2,112.09,0.05,212.97
10059,2024-05-03,16,24,77,5,62.2,0.15,264.35
10060,2023-08-25,2,31,785,1,438.85,0,438.85
10061,2025-03-17,14,72,217,5,388.57,0.1,1748.57
10062,2023-11-30,13,45,514,2,93.87,0.15,159.58
10063,2023-07-23,11,143,387,1,12.41,0.05,11.79
10064,2023-10-20,6,91,385,2,364.43,0,728.86
10065,2024-11-12,18,188,74,4,351.08,0,1404.32
10066,2025-01-02,9,132,872,5,314.61,0,1573.05
10067,2024-04-13,18,65,954,2,445.56,0.1,802.01
10068,2023-09-13,5,78,981,1,138.76,0.1,124.88
10069,2023-12-17,8,76,722,5,333.34,0.15,1416.69
10070,2024-05-27,15,129,959,1,356.99,0,356.99
10071,2023-07-11,7,196,969,1,394.27,0.05,374.56
10072,2024-11-23,18,86,401,5,250.11,0,1250.55
10073,2025-03-23,9,193,955,1,163.48,0.05,155.31
10074,2023-08-04,7,55,151,1,71.43,0.1,64.29
10075,2025-02-14,17,165,521,3,17.55,0.05,50.02
10076,2023-09-24,1,4,502,1,323.22,0,323.22
10077,2024-02-23,6,151,249,4,299.38,0.05,1137.64
10078,2025-03-30,19,55,883,3,71.43,0.05,203.58
10079,2025-02-02,20,77,656,1,373.36,0.15,317.36
10080,2024-08-01,8,200,587,1,206.58,0,206.58
10081,2023-07-03,6,51,537,3,452.52,0.15,1153.93
10082,2024-10-18,20,54,561,4,377.75,0,1511.0
10083,2024-12-17,20,2,637,1,378.38,0.1,340.54
10084,2024-03-15,10,65,430,4,445.56,0.1,1604.02
10085,2023-07-26,6,10,495,1,196.75,0,196.75
10086,2024-01-23,8,158,739,1,64.52,0.05,61.29
10087,2024-08-17,16,144,924,2,275.3,0.05,523.07
10088,2024-02-07,19,168,905,5,118.03,0.15,501.63
10089,2024-06-18,18,47,12,4,156.65,0,626.6
10090,2023-11-20,7,59,920,2,297.46,0,594.92
10091,2025-03-10,3,156,393,1,344.33,0.1,309.9
10092,2024-02-25,16,22,650,5,325.35,0.1,1464.08
10093,2024-02-14,20,163,589,4,432.02,0.1,1555.27
10094,2025-03-28,17,73,539,3,494.92,0,1484.76
10095,2024-01-29,11,122,2,1,112.09,0.15,95.28
10096,2024-02-03,15,97,262,5,173.52,0.15,737.46
10097,2024-10-01,14,182,72,1,267.5,0.15,227.38
10098,2023-09-18,20,136,820,4,19.05,0,76.2
10099,2024-07-18,19,20,840,3,462.35,0.05,1317.7
10100,2025-06-14,2,78,25,1,138.76,0.05,131.82
10101,2023-07-25,18,15,813,5,129.95,0,649.75
10102,2023-11-26,20,175,170,3,67.51,0.15,172.15
10103,2023-08-11,18,34,926,1,86.5,0,86.5
10104,2025-05-12,4,58,163,5,356.71,0.15,1516.02
10105,2024-05-25,10,172,826,4,322.56,0.15,1096.7
10106,2023-08-30,10,57,79,3,408.62,0,1225.86
10107,2024-09-10,11,89,167,3,423.61,0.05,1207.29
10108,2023-08-30,10,88,472,5,221.75,0.1,997.88
10109,2023-10-04,17,74,549,2,99.16,0.15,168.57
10110,2024-02-08,12,136,156,3,19.05,0.15,48.58
10111,2023-10-28,9,38,978,2,368.65,0.15,626.7
10112,2024-01-20,6,86,781,4,250.11,0.15,850.37
10113,2024-10-30,11,146,705,3,309.57,0.1,835.84
10114,2023-12-06,12,168,758,5,118.03,0.05,560.64
10115,2024-03-15,2,2,187,4,378.38,0.15,1286.49
10116,2025-04-13,17,61,613,4,215.1,0.1,774.36
10117,2024-01-14,5,100,101,3,231.03,0,693.09
10118,2024-03-18,18,33,197,5,109.68,0.05,520.98
10119,2023-11-27,9,1,262,2,137.79,0,275.58
10120,2025-06-05,15,119,620,3,324.08,0,972.24
10121,2024-07-30,20,74,842,3,99.16,0,297.48
10122,2024-12-26,1,56,125,4,19.01,0,76.04
10123,2025-05-25,7,160,873,2,288.5,0.05,548.15
10124,2024-01-01,12,62,651,2,178.11,0.15,302.79
10125,2024-05-08,17,102,326,3,159.28,0,477.84
10126,2023-06-24,3,33,241,3,109.68,0.1,296.14
10127,2025-03-22,19,95,720,1,251.34,0.05,238.77
10128,2024-09-14,7,7,114,4,93.61,0.15,318.27
10129,2024-10-14,19,4,623,3,323.22,0,969.66
10130,2024-07-25,18,131,973,1,333.81,0.05,317.12
10131,2024-05-10,13,137,829,1,215.97,0.15,183.57
10132,2024-12-17,11,102,928,4,159.28,0.05,605.26
10133,2023-08-23,9,61,662,1,215.1,0,215.1
10134,2024-01-06,1,170,479,5,484.57,0.1,2180.57
10135,2024-11-23,9,87,660,4,286.74,0.15,974.92
10136,2024-10-29,11,163,439,1,432.02,0,432.02
10137,2024-07-06,19,170,949,2,484.57,0.05,920.68
10138,2023-10-14,15,79,471,4,118.16,0.1,425.38
10139,2024-04-21,16,5,130,4,153.29,0,613.16
10140,2025-01-25,10,71,204,2,353.51,0,707.02
10141,2024-01-02,16,137,236,3,215.97,0,647.91
10142,2024-12-30,5,160,654,2,288.5,0.15,490.45
10143,2024-01-27,16,140,955,2,105.09,0.1,189.16
10144,2024-08-06,17,151,673,5,299.38,0.1,1347.21
10145,2025-01-12,2,196,816,3,394.27,0,1182.81
10146,2025-01-14,10,64,54,3,266.38,0.1,719.23
10147,2024-12-01,6,56,736,1,19.01,0.15,16.16
10148,2024-08-13,15,34,665,5,86.5,0.15,367.62
10149,2023-07-18,18,1,689,3,137.79,0,413.37
10150,2024-09-03,5,31,185,3,438.85,0.05,1250.72
10151,2024-05-14,12,161,362,2,22.42,0.1,40.36
10152,2024-04-11,7,29,993,4,81.66,0.05,310.31
10153,2024-08-17,9,85,299,1,124.6,0.15,105.91
10154,2023-08-13,15,27,233,3,330.89,0.15,843.77
10155,2025-01-24,6,123,620,1,189.74,0.15,161.28
10156,2024-01-21,18,104,672,2,141.26,0.15,240.14
10157,2023-09-19,4,12,776,3,240.49,0.15,613.25
10158,2024-04-11,2,74,262,2,99.16,0.1,178.49
10159,2024-09-02,10,35,496,5,131.83,0,659.15
10160,2024-08-05,2,131,52,1,333.81,0.15,283.74
10161,2024-09-13,20,155,511,1,412.28,0.1,371.05
10162,2023-10-09,2,121,880,4,166.94,0,667.76
10163,2025-03-15,9,60,170,4,487.04,0.05,1850.75
10164,2025-02-11,8,175,81,3,67.51,0.15,172.15
10165,2025-03-28,12,12,472,1,240.49,0.15,204.42
10166,2025-04-07,1,98,803,5,391.58,0.05,1860.0
10167,2024-11-29,6,63,601,3,146.87,0.05,418.58
10168,2025-04-04,4,147,537,3,107.22,0.15,273.41
10169,2023-11-07,10,11,757,2,239.7,0,479.4
10170,2024-01-11,20,60,21,2,487.04,0,974.08
10171,2023-08-20,20,135,568,1,197.11,0.05,187.25
10172,2023-12-03,4,180,455,3,147.19,0.1,397.41
10173,2024-06-20,10,48,595,4,200.89,0.05,763.38
10174,2024-03-17,6,83,945,2,203.91,0.15,346.65
10175,2023-08-10,13,175,663,2,67.51,0.05,128.27
10176,2024-04-26,5,56,290,3,19.01,0.05,54.18
10177,2024-01-23,13,31,212,5,438.85,0.15,1865.11
10178,2025-03-08,10,145,649,4,289.36,0.05,1099.57
10179,2025-04-21,12,67,917,2,188.62,0.15,320.65
10180,2024-03-10,12,91,196,2,364.43,0.05,692.42
10181,2024-02-22,8,198,620,5,490.63,0.05,2330.49
10182,2023-09-28,4,62,603,1,178.11,0,178.11
10183,2024-05-31,20,16,241,3,95.49,0.05,272.15
10184,2025-06-09,20,122,121,5,112.09,0,560.45
10185,2025-02-16,20,115,726,5,55.12,0.05,261.82
10186,2023-12-14,20,170,394,5,484.57,0.15,2059.42
10187,2024-03-18,17,138,177,2,122.8,0.1,221.04
10188,2025-06-10,19,168,311,1,118.03,0.1,106.23
10189,2024-08-26,2,49,88,2,52.9,0.15,89.93
10190,2024-07-02,6,43,296,1,400.64,0.15,340.54
10191,2024-01-01,7,125,508,4,483.29,0.1,1739.84
10192,2024-12-09,15,133,568,1,144.29,0.05,137.08
10193,2024-07-29,16,87,913,4,286.74,0,1146.96
10194,2023-07-28,3,4,360,4,323.22,0.05,1228.24
10195,2024-12-07,12,21,873,2,388.26,0.1,698.87
10196,2025-02-28,8,85,866,1,124.6,0.05,118.37
10197,2024-12-23,3,13,703,3,171.52,0.15,437.38
10198,2024-03-30,5,22,477,2,325.35,0.05,618.16
10199,2024-12-13,6,108,469,3,476.17,0,1428.51
